timestamp,datetime,service/carts/qps(2xx),service/carts/latency,service/catalogue/qps(2xx),service/catalogue/latency,service/front-end/qps(2xx),service/front-end/latency,service/orders/qps(2xx),service/orders/latency,service/payment/qps(2xx),service/payment/latency,service/shipping/qps(2xx),service/shipping/latency,service/user/qps(2xx),service/user/latency
1586624110,2020/4/12 00:55,100.4666667,0.076699058,32.06559781,0.027847385,169.4370091,0.226506395,32.73478823,0.148186167,31.96666667,0.001281695,33.1,0.002319415,265.9666667,0.033917028
1586624120,2020/4/12 00:55,100.4666667,0.076699058,32.06559781,0.027847385,169.4370091,0.226504752,33.79978334,0.165833879,35.16666667,0.001365136,33.1,0.002319415,265.9666667,0.033917028
1586624130,2020/4/12 00:55,99.1,0.077254085,33.06776893,0.034221574,165.7370091,0.259092676,34.20020334,0.170261224,35.16666667,0.001365136,33.1,0.002319415,269.6333333,0.043942116
1586624140,2020/4/12 00:55,99.1,0.077254085,33.06776893,0.034221574,164.4433346,0.271469314,34.20020334,0.170261224,35.16666667,0.001365136,33.3,0.002656324,269.6333333,0.043942116
1586624150,2020/4/12 00:55,99.1,0.077254085,33.06776893,0.034221574,164.4433346,0.271460435,31.73353667,0.137642022,32.2,0.001076514,33.3,0.002656324,269.6333333,0.043942116
1586624160,2020/4/12 00:56,100.3,0.060185316,34.4,0.017201893,169.6433346,0.214416887,32,0.125117398,32.2,0.001076514,33.3,0.002656324,260.8666667,0.03215438
1586624170,2020/4/12 00:56,100.3,0.060185316,34.4,0.017201893,170.5570036,0.193800013,32,0.125117398,32.2,0.001076514,32.26666667,0.002231762,260.8666667,0.03215438
1586624180,2020/4/12 00:56,100.3,0.060185316,34.4,0.017201893,170.6903369,0.193657359,32.86666667,0.125230893,34.1,0.000869026,32.26666667,0.002231762,260.8666667,0.03215438
1586624190,2020/4/12 00:56,101,0.034539638,33.7,0.009352711,168.3236703,0.19709188,32.66666667,0.124056746,34.1,0.000869026,32.26666667,0.002231762,266.8333333,0.042114608
1586624200,2020/4/12 00:56,101,0.034539638,33.7,0.009352711,170.0666667,0.196283435,32.66666667,0.124056746,34.1,0.000869026,32.86666667,0.001546278,266.8333333,0.042114608
1586624210,2020/4/12 00:56,101,0.034539638,33.7,0.009352711,170.2666667,0.196052395,32.0992134,0.126012511,29.76666667,0.00077719,32.86666667,0.001546278,266.8333333,0.042114608
1586624220,2020/4/12 00:57,95.16666667,0.045967818,33.5,0.009928226,170.6333333,0.198689727,31.73254673,0.121203519,29.76666667,0.00077719,32.86666667,0.001546278,249.9666667,0.034919144
1586624230,2020/4/12 00:57,95.16666667,0.045967818,33.5,0.009928226,167.8666667,0.198107846,31.73254673,0.121203519,29.76666667,0.00077719,31.9,0.001236129,249.9666667,0.034919144
1586624240,2020/4/12 00:57,95.16666667,0.045967818,33.5,0.009928226,167.8666667,0.198123837,32.66751007,0.148626124,34.43333333,0.000896115,31.9,0.001236129,249.9666667,0.034919144
1586624250,2020/4/12 00:57,99.1,0.062957943,33.13333333,0.014986812,165.7666667,0.215533839,31.86751007,0.164973104,34.43333333,0.000896115,31.9,0.001236129,269.0666667,0.050296713
1586624260,2020/4/12 00:57,99.1,0.062957943,33.13333333,0.014986812,166.7666667,0.226731966,31.86751007,0.164973104,34.43333333,0.000896115,32.86666667,0.0029591,269.0666667,0.050296713
1586624270,2020/4/12 00:57,99.1,0.062957943,33.13333333,0.014986812,166.7666667,0.22672011,32.53333333,0.13480687,32.29892337,0.001072243,32.86666667,0.0029591,269.0666667,0.050296713
1586624280,2020/4/12 00:58,100.9666667,0.034734281,32.43333333,0.014538073,171.6629358,0.210901503,34.19975445,0.12755624,32.29892337,0.001072243,32.86666667,0.0029591,265.7333333,0.038901603
1586624290,2020/4/12 00:58,100.9666667,0.034734281,32.43333333,0.014538073,171.9296025,0.199966691,34.19975445,0.12755624,32.29892337,0.001072243,32.33333333,0.00161245,265.7333333,0.038901603
1586624300,2020/4/12 00:58,100.9666667,0.034734281,32.43333333,0.014538073,171.9296025,0.199956533,31.76642112,0.146269858,32.23440781,0.000828467,32.33333333,0.00161245,265.7333333,0.038901603
1586624310,2020/4/12 00:58,94.23333333,0.05086457,33.53333333,0.013675988,165.636958,0.225608035,31.90022223,0.155326786,32.23440781,0.000828467,32.33333333,0.00161245,257.0666667,0.051539277
1586624320,2020/4/12 00:58,94.23333333,0.05086457,33.53333333,0.013675988,163.636958,0.243480801,31.90022223,0.155326786,32.23440781,0.000828467,31.86666667,0.000994094,257.0666667,0.051539277
1586624330,2020/4/12 00:58,94.23333333,0.05086457,33.53333333,0.013675988,163.636958,0.243485156,33.2328823,0.151928375,33.56666667,0.000557408,31.86666667,0.000994094,257.0666667,0.051539277
1586624340,2020/4/12 00:59,102.7666667,0.028453853,32.96666667,0.010336688,167.9647634,0.237535277,32.43266007,0.139170294,33.56666667,0.000557408,31.86666667,0.000994094,268.6333333,0.049546202
1586104200,2020/4/6 00:30,NaN,NaN,NaN,0.00186016,3.333333333,0.001563807,NaN,NaN,NaN,0.00232209,NaN,NaN,NaN,0.001621196
1586104210,2020/4/6 00:30,NaN,NaN,NaN,0.00186016,3.333333333,0.001598444,NaN,NaN,NaN,0.00232209,NaN,NaN,NaN,0.001621196
1586104220,2020/4/6 00:30,NaN,NaN,NaN,0.002319482,3.333266673,0.00182137,NaN,NaN,NaN,0.003915613,NaN,NaN,NaN,0.001864557
1586104230,2020/4/6 00:30,NaN,NaN,NaN,0.002319482,3.333288896,0.001724524,NaN,NaN,NaN,0.003915613,NaN,NaN,NaN,0.001864557
1586104240,2020/4/6 00:30,NaN,NaN,NaN,0.002319482,3.333288896,0.002460308,NaN,NaN,NaN,0.003915613,NaN,NaN,NaN,0.001864557
1586104250,2020/4/6 00:30,NaN,NaN,NaN,0.002109496,3.33342223,0.00220422,NaN,NaN,NaN,0.00194685,NaN,NaN,NaN,0.001612621
1586104260,2020/4/6 00:31,NaN,NaN,NaN,0.002109496,3.333377785,0.002217209,NaN,NaN,NaN,0.00194685,NaN,NaN,NaN,0.001612621
1586104270,2020/4/6 00:31,NaN,NaN,NaN,0.002109496,3.333377785,0.001857095,NaN,NaN,NaN,0.00194685,NaN,NaN,NaN,0.001612621
1586104280,2020/4/6 00:31,NaN,NaN,NaN,0.001658427,3.333311112,0.001946433,NaN,NaN,NaN,0.00149092,NaN,NaN,NaN,0.001710315
1586104290,2020/4/6 00:31,NaN,NaN,NaN,0.001658427,3.333333333,0.001901043,NaN,NaN,NaN,0.00149092,NaN,NaN,NaN,0.001710315
1586104300,2020/4/6 00:31,NaN,NaN,NaN,0.001658427,3.333333333,0.001440799,NaN,NaN,NaN,0.00149092,NaN,NaN,NaN,0.001710315
1586104310,2020/4/6 00:31,NaN,NaN,NaN,0.002222958,3.333333333,0.001258226,NaN,NaN,NaN,0.002599915,NaN,NaN,NaN,0.002145682
1586104320,2020/4/6 00:32,NaN,NaN,NaN,0.002222958,3.333333333,0.001287753,NaN,NaN,NaN,0.002599915,NaN,NaN,NaN,0.002145682
1586104330,2020/4/6 00:32,NaN,NaN,NaN,0.002222958,3.333333333,0.001428127,NaN,NaN,NaN,0.002599915,NaN,NaN,NaN,0.002145682
1586104340,2020/4/6 00:32,NaN,NaN,NaN,0.002191608,3.333333333,0.001479005,NaN,NaN,NaN,0.001602331,NaN,NaN,NaN,0.003159241
1586104350,2020/4/6 00:32,NaN,NaN,NaN,0.002191608,3.333333333,0.001574183,NaN,NaN,NaN,0.001602331,NaN,NaN,NaN,0.003159241
1586104360,2020/4/6 00:32,NaN,NaN,NaN,0.002191608,3.333333333,0.002034393,NaN,NaN,NaN,0.001602331,NaN,NaN,NaN,0.003159241
1586104370,2020/4/6 00:32,NaN,NaN,NaN,0.001658448,3.333333333,0.001997878,NaN,NaN,NaN,0.002081179,NaN,NaN,NaN,0.00161305
1586104380,2020/4/6 00:33,NaN,NaN,NaN,0.001658448,3.333333333,0.001942856,NaN,NaN,NaN,0.002081179,NaN,NaN,NaN,0.00161305
1586104390,2020/4/6 00:33,NaN,NaN,NaN,0.001658448,3.333333333,0.001212094,NaN,NaN,NaN,0.002081179,NaN,NaN,NaN,0.00161305
1586104400,2020/4/6 00:33,NaN,NaN,NaN,0.009142635,3.333333333,0.001326085,NaN,NaN,NaN,0.002399123,NaN,NaN,NaN,0.002801048
1586104410,2020/4/6 00:33,NaN,NaN,NaN,0.009142635,3.333333333,0.00132229,NaN,NaN,NaN,0.002399123,NaN,NaN,NaN,0.002801048
1586104420,2020/4/6 00:33,NaN,NaN,NaN,0.009142635,3.333333333,0.001413391,NaN,NaN,NaN,0.002399123,NaN,NaN,NaN,0.002801048
1586104430,2020/4/6 00:33,NaN,NaN,NaN,0.002023787,3.333333333,0.001357011,NaN,NaN,NaN,0.001696753,NaN,NaN,NaN,0.003216447
1586104440,2020/4/6 00:34,NaN,NaN,NaN,0.002023787,3.333333333,0.001332779,NaN,NaN,NaN,0.001696753,NaN,NaN,NaN,0.003216447
1586104450,2020/4/6 00:34,NaN,NaN,NaN,0.002023787,3.333333333,0.001694192,NaN,NaN,NaN,0.001696753,NaN,NaN,NaN,0.003216447
1586104460,2020/4/6 00:34,NaN,NaN,NaN,0.001591607,3.333333333,0.001698569,NaN,NaN,NaN,0.002710529,NaN,NaN,NaN,0.005685298
1586104470,2020/4/6 00:34,NaN,NaN,NaN,0.001591607,3.333333333,0.001682695,NaN,NaN,NaN,0.002710529,NaN,NaN,NaN,0.005685298
1586104480,2020/4/6 00:34,NaN,NaN,NaN,0.001591607,3.333333333,0.001214719,NaN,NaN,NaN,0.002710529,NaN,NaN,NaN,0.005685298
1586104490,2020/4/6 00:34,NaN,NaN,NaN,0.002887798,3.333333333,0.001152365,NaN,NaN,NaN,0.002333119,NaN,NaN,NaN,0.001825352
1586104500,2020/4/6 00:35,NaN,NaN,NaN,0.002887798,3.333333333,0.001208425,NaN,NaN,NaN,0.002333119,NaN,NaN,NaN,0.001825352
1586104510,2020/4/6 00:35,NaN,NaN,NaN,0.002887798,3.333333333,0.001307403,NaN,NaN,NaN,0.002333119,NaN,NaN,NaN,0.001825352
1586104520,2020/4/6 00:35,NaN,NaN,NaN,0.002581289,3.333333333,0.001422504,NaN,NaN,NaN,0.001573502,NaN,NaN,NaN,0.002209506
1586104530,2020/4/6 00:35,NaN,NaN,NaN,0.002581289,3.333333333,0.001412617,NaN,NaN,NaN,0.001573502,NaN,NaN,NaN,0.002209506
1586104540,2020/4/6 00:35,NaN,NaN,NaN,0.002581289,3.333333333,0.001704522,NaN,NaN,NaN,0.001573502,NaN,NaN,NaN,0.002209506
1586104550,2020/4/6 00:35,NaN,NaN,NaN,0.001590644,3.332933573,0.00176239,NaN,NaN,NaN,0.002543959,NaN,NaN,NaN,0.003965909
1586104560,2020/4/6 00:36,NaN,NaN,NaN,0.001590644,3.332933573,0.00173774,NaN,NaN,NaN,0.002543959,NaN,NaN,NaN,0.003965909
1586104570,2020/4/6 00:36,NaN,NaN,NaN,0.001590644,3.332933573,0.001448284,NaN,NaN,NaN,0.002543959,NaN,NaN,NaN,0.003965909
1586104580,2020/4/6 00:36,NaN,NaN,NaN,0.002277392,3.333733573,0.001311048,NaN,NaN,NaN,0.002527184,NaN,NaN,NaN,0.003071028
1586104590,2020/4/6 00:36,NaN,NaN,NaN,0.002277392,3.333733573,0.001326825,NaN,NaN,NaN,0.002527184,NaN,NaN,NaN,0.003071028
1586104600,2020/4/6 00:36,NaN,NaN,NaN,0.002277392,3.333733573,0.001371169,NaN,NaN,NaN,0.002527184,NaN,NaN,NaN,0.003071028
1586104610,2020/4/6 00:36,NaN,NaN,NaN,0.003603008,3.333333333,0.001369852,NaN,NaN,NaN,0.001764999,NaN,NaN,NaN,0.001431447
1586104620,2020/4/6 00:37,NaN,NaN,NaN,0.003603008,3.333333333,0.00134756,NaN,NaN,NaN,0.001764999,NaN,NaN,NaN,0.001431447
1586104630,2020/4/6 00:37,NaN,NaN,NaN,0.003603008,3.333333333,0.001516136,NaN,NaN,NaN,0.001764999,NaN,NaN,NaN,0.001431447
1586104640,2020/4/6 00:37,NaN,NaN,NaN,0.005526365,3.333311112,0.001592563,NaN,NaN,NaN,0.003360158,NaN,NaN,NaN,0.002951161
1586104650,2020/4/6 00:37,NaN,NaN,NaN,0.005526365,3.333311112,0.001624413,NaN,NaN,NaN,0.003360158,NaN,NaN,NaN,0.002951161
1586104660,2020/4/6 00:37,NaN,NaN,NaN,0.005526365,3.333311112,0.001797831,NaN,NaN,NaN,0.003360158,NaN,NaN,NaN,0.002951161
1586104670,2020/4/6 00:37,NaN,NaN,NaN,0.002639752,3.333355556,0.001735833,NaN,NaN,NaN,0.002406623,NaN,NaN,NaN,0.002901062
1586104680,2020/4/6 00:38,NaN,NaN,NaN,0.002639752,3.333355556,0.001697363,NaN,NaN,NaN,0.002406623,NaN,NaN,NaN,0.002901062
1586104690,2020/4/6 00:38,NaN,NaN,NaN,0.002639752,3.333355556,0.001363138,NaN,NaN,NaN,0.002406623,NaN,NaN,NaN,0.002901062
1586104700,2020/4/6 00:38,NaN,NaN,NaN,0.003942603,3.333333333,0.001358668,NaN,NaN,NaN,0.002357297,NaN,NaN,NaN,0.003003614
1586104710,2020/4/6 00:38,NaN,NaN,NaN,0.003942603,3.333333333,0.001365281,NaN,NaN,NaN,0.002357297,NaN,NaN,NaN,0.003003614
1586104720,2020/4/6 00:38,NaN,NaN,NaN,0.003942603,3.333333333,0.002123004,NaN,NaN,NaN,0.002357297,NaN,NaN,NaN,0.003003614
1586104730,2020/4/6 00:38,NaN,NaN,NaN,0.003845476,3.333266673,0.002297969,NaN,NaN,NaN,0.005157837,NaN,NaN,NaN,0.001947762
1586104740,2020/4/6 00:39,NaN,NaN,NaN,0.003845477,3.333266673,0.002339984,NaN,NaN,NaN,0.005157837,NaN,NaN,NaN,0.001947762
1586104750,2020/4/6 00:39,NaN,NaN,NaN,0.003845477,3.333266673,0.00149531,NaN,NaN,NaN,0.005157837,NaN,NaN,NaN,0.001947762
1586104760,2020/4/6 00:39,NaN,NaN,NaN,0.002344109,3.333400007,0.001545975,NaN,NaN,NaN,0.003196497,NaN,NaN,NaN,0.001681718
1586104770,2020/4/6 00:39,NaN,NaN,NaN,0.002344109,3.333400007,0.001489427,NaN,NaN,NaN,0.003196497,NaN,NaN,NaN,0.001681718
1586104780,2020/4/6 00:39,NaN,NaN,NaN,0.002344109,3.333400007,0.002651862,NaN,NaN,NaN,0.003196497,NaN,NaN,NaN,0.001681718
1586104790,2020/4/6 00:39,NaN,NaN,NaN,0.004039814,3.333333333,0.002939368,NaN,NaN,NaN,0.002676458,NaN,NaN,NaN,0.002353369
1586104800,2020/4/6 00:40,NaN,NaN,NaN,0.004039814,3.333333333,0.002931783,NaN,NaN,NaN,0.002676458,NaN,NaN,NaN,0.002353369
1586104810,2020/4/6 00:40,NaN,NaN,NaN,0.004039814,3.333333333,0.002006843,NaN,NaN,NaN,0.002676458,NaN,NaN,NaN,0.002353369
1586104820,2020/4/6 00:40,NaN,NaN,NaN,0.003604467,3.333333333,0.001518052,NaN,NaN,NaN,0.002052554,NaN,NaN,NaN,0.001655124
1586104830,2020/4/6 00:40,NaN,NaN,NaN,0.003604467,3.333355556,0.001519,NaN,NaN,NaN,0.002052554,NaN,NaN,NaN,0.001655124
1586104840,2020/4/6 00:40,NaN,NaN,NaN,0.003604467,3.333355556,0.001894726,NaN,NaN,NaN,0.002052554,NaN,NaN,NaN,0.001655124
1586104850,2020/4/6 00:40,NaN,NaN,NaN,0.002579116,3.333355556,0.001929092,NaN,NaN,NaN,0.006561584,NaN,NaN,NaN,0.00163775
1586104860,2020/4/6 00:41,NaN,NaN,NaN,0.002579116,3.333311112,0.001921295,NaN,NaN,NaN,0.006561584,NaN,NaN,NaN,0.00163775
1586104870,2020/4/6 00:41,NaN,NaN,NaN,0.002579116,3.333311112,0.001521481,NaN,NaN,NaN,0.006561584,NaN,NaN,NaN,0.00163775
1586104880,2020/4/6 00:41,NaN,NaN,NaN,0.002084839,3.333311112,0.001433724,NaN,NaN,NaN,0.003477772,NaN,NaN,NaN,0.002588612
1586104890,2020/4/6 00:41,NaN,NaN,NaN,0.002084839,3.333333333,0.001458231,NaN,NaN,NaN,0.003477772,NaN,NaN,NaN,0.002588612
1586104900,2020/4/6 00:41,NaN,NaN,NaN,0.002084839,3.333333333,0.001614608,NaN,NaN,NaN,0.003477772,NaN,NaN,NaN,0.002588612
1586104910,2020/4/6 00:41,NaN,NaN,NaN,0.003417285,3.333333333,0.001589569,NaN,NaN,NaN,0.001456023,NaN,NaN,NaN,0.001578521
1586104920,2020/4/6 00:42,NaN,NaN,NaN,0.003417285,3.333333333,0.001590874,NaN,NaN,NaN,0.001456023,NaN,NaN,NaN,0.001578521
1586104930,2020/4/6 00:42,NaN,NaN,NaN,0.003417285,3.333333333,0.001260105,NaN,NaN,NaN,0.001456023,NaN,NaN,NaN,0.001578521
1586104940,2020/4/6 00:42,NaN,NaN,NaN,0.003436333,3.333333333,0.001376959,NaN,NaN,NaN,0.002389376,NaN,NaN,NaN,0.001476247
1586104950,2020/4/6 00:42,NaN,NaN,NaN,0.003436333,3.333333333,0.001339966,NaN,NaN,NaN,0.002389376,NaN,NaN,NaN,0.001476247
1586104960,2020/4/6 00:42,NaN,NaN,NaN,0.003436333,3.333333333,0.00158727,NaN,NaN,NaN,0.002389376,NaN,NaN,NaN,0.001476247
1586104970,2020/4/6 00:42,NaN,NaN,NaN,0.004288917,3.333333333,0.001536416,NaN,NaN,NaN,0.002181482,NaN,NaN,NaN,0.002043175
1586104980,2020/4/6 00:43,NaN,NaN,NaN,0.004288917,3.333333333,0.001556619,NaN,NaN,NaN,0.002181482,NaN,NaN,NaN,0.002043175
1586104990,2020/4/6 00:43,NaN,NaN,NaN,0.004288917,3.333333333,0.001220751,NaN,NaN,NaN,0.002181482,NaN,NaN,NaN,0.002043175
1586105000,2020/4/6 00:43,NaN,NaN,NaN,0.003750725,3.333333333,0.001288849,NaN,NaN,NaN,0.001538109,NaN,NaN,NaN,0.001736547
1586105010,2020/4/6 00:43,NaN,NaN,NaN,0.003750725,3.333333333,0.00132934,NaN,NaN,NaN,0.001538109,NaN,NaN,NaN,0.001736547
1586105020,2020/4/6 00:43,NaN,NaN,NaN,0.003750725,3.333333333,0.001319843,NaN,NaN,NaN,0.001538109,NaN,NaN,NaN,0.001736547
1586105030,2020/4/6 00:43,NaN,NaN,NaN,0.00187388,3.333333333,0.001834787,NaN,NaN,NaN,0.002626398,NaN,NaN,NaN,0.001627597
1586105040,2020/4/6 00:44,NaN,NaN,NaN,0.00187388,3.333333333,0.001856823,NaN,NaN,NaN,0.002626398,NaN,NaN,NaN,0.001627597
1586105050,2020/4/6 00:44,NaN,NaN,NaN,0.00187388,3.333333333,0.002474193,NaN,NaN,NaN,0.002626398,NaN,NaN,NaN,0.001627597
1586105060,2020/4/6 00:44,NaN,NaN,NaN,0.003549533,3.333333333,0.001954432,NaN,NaN,NaN,0.0032742,NaN,NaN,NaN,0.001574991
1586105070,2020/4/6 00:44,NaN,NaN,NaN,0.003549533,3.333333333,0.001976868,NaN,NaN,NaN,0.0032742,NaN,NaN,NaN,0.001574991
1586105080,2020/4/6 00:44,NaN,NaN,NaN,0.003549533,3.333333333,0.001273268,NaN,NaN,NaN,0.0032742,NaN,NaN,NaN,0.001574991
1586105090,2020/4/6 00:44,NaN,NaN,NaN,0.003477482,3.333333333,0.001317489,NaN,NaN,NaN,0.001816612,NaN,NaN,NaN,0.001660321
1586105100,2020/4/6 00:45,NaN,NaN,NaN,0.003477482,3.333333333,0.001226837,NaN,NaN,NaN,0.001816612,NaN,NaN,NaN,0.001660321
1586105110,2020/4/6 00:45,NaN,NaN,NaN,0.003477482,3.333333333,0.00138789,NaN,NaN,NaN,0.001816612,NaN,NaN,NaN,0.001660321
1586105120,2020/4/6 00:45,NaN,NaN,NaN,0.004766299,3.333333333,0.001269079,NaN,NaN,NaN,0.002327611,NaN,NaN,NaN,0.002009978
1586105130,2020/4/6 00:45,NaN,NaN,NaN,0.004766299,3.333288892,0.001261537,NaN,NaN,NaN,0.002327611,NaN,NaN,NaN,0.002009978
1586105140,2020/4/6 00:45,NaN,NaN,NaN,0.004766299,3.333288892,0.00125014,NaN,NaN,NaN,0.002327611,NaN,NaN,NaN,0.002009978
1586105150,2020/4/6 00:45,NaN,NaN,NaN,0.004673898,3.33324445,0.001364963,NaN,NaN,NaN,0.002187075,NaN,NaN,NaN,0.001823173
1586105160,2020/4/6 00:46,NaN,NaN,NaN,0.004673898,3.333333339,0.001389915,NaN,NaN,NaN,0.002187075,NaN,NaN,NaN,0.001823173
1586105170,2020/4/6 00:46,NaN,NaN,NaN,0.004673898,3.333333339,0.001439938,NaN,NaN,NaN,0.002187075,NaN,NaN,NaN,0.001823173
1586105180,2020/4/6 00:46,NaN,NaN,NaN,0.001826463,3.333422228,0.001278684,NaN,NaN,NaN,0.001649979,NaN,NaN,NaN,0.002263182
1586105190,2020/4/6 00:46,NaN,NaN,NaN,0.001826463,3.333377781,0.001292504,NaN,NaN,NaN,0.001649979,NaN,NaN,NaN,0.002263182
1586105200,2020/4/6 00:46,NaN,NaN,NaN,0.001826463,3.333377781,0.00113733,NaN,NaN,NaN,0.001649979,NaN,NaN,NaN,0.002263182
1586105210,2020/4/6 00:46,NaN,NaN,NaN,0.002376349,3.333333333,0.001287912,NaN,NaN,NaN,0.002045215,NaN,NaN,NaN,0.002534441
1586105220,2020/4/6 00:47,NaN,NaN,NaN,0.002376349,3.333222241,0.00129805,NaN,NaN,NaN,0.002045215,NaN,NaN,NaN,0.002534441
1586105230,2020/4/6 00:47,NaN,NaN,NaN,0.002376349,3.333222241,0.00145873,NaN,NaN,NaN,0.002045215,NaN,NaN,NaN,0.002534441
1586105240,2020/4/6 00:47,NaN,NaN,NaN,0.002847753,3.333177799,0.001552104,NaN,NaN,NaN,0.002473568,NaN,NaN,NaN,0.001741173
1586105250,2020/4/6 00:47,NaN,NaN,NaN,0.002847753,3.333400021,0.001495801,NaN,NaN,NaN,0.002473568,NaN,NaN,NaN,0.001741173
1586105260,2020/4/6 00:47,NaN,NaN,NaN,0.002847753,3.333400021,0.001386261,NaN,NaN,NaN,0.002473568,NaN,NaN,NaN,0.001741173
1586105270,2020/4/6 00:47,NaN,NaN,NaN,0.012828897,3.33348891,0.001340625,NaN,NaN,NaN,0.002071111,NaN,NaN,NaN,0.002212465
1586105280,2020/4/6 00:48,NaN,NaN,NaN,0.012828897,3.333377781,0.001372925,NaN,NaN,NaN,0.002071111,NaN,NaN,NaN,0.002212465
1586105290,2020/4/6 00:48,NaN,NaN,NaN,0.012828897,3.333377781,0.001389644,NaN,NaN,NaN,0.002071111,NaN,NaN,NaN,0.002212465
1586105300,2020/4/6 00:48,NaN,NaN,NaN,0.003561026,3.333333333,0.001340341,NaN,NaN,NaN,0.002008151,NaN,NaN,NaN,0.001613888
1586105310,2020/4/6 00:48,NaN,NaN,NaN,0.003561026,3.333333333,0.001345394,NaN,NaN,NaN,0.002008151,NaN,NaN,NaN,0.001613888
1586105320,2020/4/6 00:48,NaN,NaN,NaN,0.003561026,3.333333333,0.001626028,NaN,NaN,NaN,0.002008151,NaN,NaN,NaN,0.001613888
1586105330,2020/4/6 00:48,NaN,NaN,NaN,0.005104694,3.333333333,0.001559398,NaN,NaN,NaN,0.002062262,NaN,NaN,NaN,0.001641171
1586105340,2020/4/6 00:49,NaN,NaN,NaN,0.005104694,3.333244456,0.001535977,NaN,NaN,NaN,0.002062262,NaN,NaN,NaN,0.001641171
1586105350,2020/4/6 00:49,NaN,NaN,NaN,0.005104694,3.333244456,0.001213914,NaN,NaN,NaN,0.002062262,NaN,NaN,NaN,0.001641171
1586105360,2020/4/6 00:49,NaN,NaN,NaN,0.004788887,3.333244456,0.001568015,NaN,NaN,NaN,0.002385134,NaN,NaN,NaN,0.002323748
1586105370,2020/4/6 00:49,NaN,NaN,NaN,0.004788887,3.333422234,0.001572279,NaN,NaN,NaN,0.002385134,NaN,NaN,NaN,0.002323748
1586105380,2020/4/6 00:49,NaN,NaN,NaN,0.004788887,3.333422234,0.001672968,NaN,NaN,NaN,0.002385134,NaN,NaN,NaN,0.002323748
1586105390,2020/4/6 00:49,NaN,NaN,NaN,0.002200425,3.333422234,0.001335814,NaN,NaN,NaN,0.001701938,NaN,NaN,NaN,0.001737889
1586105400,2020/4/6 00:50,NaN,NaN,NaN,0.002200425,3.333333333,0.001355886,NaN,NaN,NaN,0.001701938,NaN,NaN,NaN,0.001737889
1586105410,2020/4/6 00:50,NaN,NaN,NaN,0.002200425,3.333355556,0.001785908,NaN,NaN,NaN,0.001701938,NaN,NaN,NaN,0.001737889
1586105420,2020/4/6 00:50,NaN,NaN,NaN,0.002630742,3.333355556,0.001748804,NaN,NaN,NaN,0.002131626,NaN,NaN,NaN,0.001670112
1586105430,2020/4/6 00:50,NaN,NaN,NaN,0.002630742,3.333355556,0.001757012,NaN,NaN,NaN,0.002131626,NaN,NaN,NaN,0.001670112
1586105440,2020/4/6 00:50,NaN,NaN,NaN,0.002630742,3.333311112,0.001816046,NaN,NaN,NaN,0.002131626,NaN,NaN,NaN,0.001670112
1586105450,2020/4/6 00:50,NaN,NaN,NaN,0.002635541,3.333311112,0.001775847,NaN,NaN,NaN,0.00263472,NaN,NaN,NaN,0.002351891
1586105460,2020/4/6 00:51,NaN,NaN,NaN,0.002635541,3.333311112,0.001769769,NaN,NaN,NaN,0.00263472,NaN,NaN,NaN,0.002351891
1586105470,2020/4/6 00:51,NaN,NaN,NaN,0.002635541,3.333333333,0.001730097,NaN,NaN,NaN,0.00263472,NaN,NaN,NaN,0.002351891
1586105480,2020/4/6 00:51,NaN,NaN,NaN,0.001651348,3.333288892,0.001900996,NaN,NaN,NaN,0.00244681,NaN,NaN,NaN,0.001646735
1586105490,2020/4/6 00:51,NaN,NaN,NaN,0.001651348,3.333288892,0.001977664,NaN,NaN,NaN,0.00244681,NaN,NaN,NaN,0.001646735
1586105500,2020/4/6 00:51,NaN,NaN,NaN,0.001651348,3.333288892,0.001402727,NaN,NaN,NaN,0.00244681,NaN,NaN,NaN,0.001646735
1586105510,2020/4/6 00:51,NaN,NaN,NaN,0.003637774,3.333377781,0.001280305,NaN,NaN,NaN,0.002383323,NaN,NaN,NaN,0.001672342
1586105520,2020/4/6 00:52,NaN,NaN,NaN,0.003637774,3.333377781,0.001209719,NaN,NaN,NaN,0.002383323,NaN,NaN,NaN,0.001672342
1586105530,2020/4/6 00:52,NaN,NaN,NaN,0.003637774,3.333377781,0.001278335,NaN,NaN,NaN,0.002383323,NaN,NaN,NaN,0.001672342
1586105540,2020/4/6 00:52,NaN,NaN,NaN,0.002283995,3.333333333,0.001338877,NaN,NaN,NaN,0.001600676,NaN,NaN,NaN,0.002302039
1586105550,2020/4/6 00:52,NaN,NaN,NaN,0.002283995,3.333333333,0.001323656,NaN,NaN,NaN,0.001600676,NaN,NaN,NaN,0.002302039
1586105560,2020/4/6 00:52,NaN,NaN,NaN,0.002283995,3.333333333,0.001452,NaN,NaN,NaN,0.001600676,NaN,NaN,NaN,0.002302039
1586105570,2020/4/6 00:52,NaN,NaN,NaN,0.001562934,3.333333333,0.001463747,NaN,NaN,NaN,0.002477942,NaN,NaN,NaN,0.001617288
1586105580,2020/4/6 00:53,NaN,NaN,NaN,0.001562934,3.333333333,0.001511215,NaN,NaN,NaN,0.002477942,NaN,NaN,NaN,0.001617288
1586105590,2020/4/6 00:53,NaN,NaN,NaN,0.001562934,3.333333333,0.001940073,NaN,NaN,NaN,0.002477942,NaN,NaN,NaN,0.001617288
